num_layers,dropout,epochs,batch_size,MSE,R2,MAE,MAPE,MRE,RMSE,CVRMSE,Training Time (s),Train Loss Final,Validation Loss Final,Overfit Gap,Loss Ratio
1,True,10,16,338327.221420737,0.9933743828434597,413.65743381536146,1.320068919423104,1.320068919423104,581.6590250488141,1.8827614351915614,476.6403024196625,0.00033070528297685087,0.00023054682242218405,-0.00010015846055466682,0.6971367991067811
1,True,10,32,256300.3279578902,0.9949807531211539,355.7068476896263,1.1460162500109812,1.1460162500109812,506.2611262558979,1.658634705285257,254.98763060569763,0.0002392785536358133,0.0001746442576404661,-6.46342959953472e-05,0.7298784407827795
1,True,10,64,256364.5683068748,0.9949794950729348,358.678997901049,1.1578640372507727,1.1578640372507727,506.3245681446584,1.6094280557114629,130.6839954853058,0.0001903736701933667,0.0001744056644383818,-1.5968005754984915e-05,0.9161228244495898
1,True,20,16,264072.72182079975,0.9948285427671977,365.4685179442521,1.1792937678484776,1.1792937678484776,513.8800655997464,1.6813066608624467,996.6100215911865,0.00020180833234917372,0.00017994207155425102,-2.186626079492271e-05,0.8916483747703283
1,True,20,32,229742.24319089067,0.9955008522764573,335.9342431933807,1.0633675989360374,1.0633675989360374,479.3143469487333,1.5087031094057581,403.8549461364746,0.0001556704955874011,0.0001565474522067234,8.769566193223e-07,1.005633415735032
1,True,20,64,227285.0696728252,0.9955489722324855,332.7002413319451,1.0488611521019504,1.0488611521019504,476.74423926548417,1.5021991409307898,180.30374598503113,0.00013090763241052628,0.00015494640683755279,2.403877442702651e-05,1.183631572769118
1,True,50,16,240245.79894324153,0.9952951563265269,352.49704566059825,1.1305304882671345,1.1305304882671345,490.1487518531915,1.5338767797031747,1853.748190164566,0.00015454668027814478,0.00016370299272239208,9.156312444247305e-06,1.059246257685822
1,True,50,32,212389.70109081187,0.9958406750674378,327.95965894541644,1.032527182023183,1.032527182023183,460.8575713719065,1.4461849818350703,889.1490550041199,9.811112977331504e-05,0.00014472336624749005,4.6612236474175006e-05,1.4750963176336078
1,True,50,64,200016.0902645642,0.9960829931636125,314.3002109518504,0.9973003518574309,0.9973003518574309,447.23158460082425,1.43246734407146,450.19316005706787,7.697042019572109e-05,0.00013619680248666555,5.922638229094446e-05,1.7694693901935714
1,False,10,16,290735.9296671432,0.9943063849384149,377.79814230564875,1.2062721429543655,1.2062721429543655,539.1993413081503,1.752419419900066,365.0198345184326,0.0002775336033664644,0.0001981023233383894,-7.943128002807498e-05,0.7137958104367227
1,False,10,32,260507.96313910186,0.9948983530714978,349.3305051968715,1.0962314683819487,1.0962314683819487,510.39980715033767,1.5703185590662514,215.42113304138184,0.00020534252689685673,0.00017751133418641984,-2.783119271043688e-05,0.8644645455034433
1,False,10,64,292076.54549029825,0.9942801310438542,391.7706336767577,1.2150295686513626,1.2150295686513626,540.4410656956948,1.5258182234089035,117.75570869445801,0.0001759139122441411,0.00019855306891258806,2.2639156668446958e-05,1.1286945209712995
1,False,20,16,240846.2537514617,0.9952833973446089,341.1546530011836,1.0898231045264009,1.0898231045264009,490.76089264677734,1.5878824913301182,868.4876174926758,0.00018408971664030105,0.00016410977696068585,-1.99799396796152e-05,0.8914662913048279
1,False,20,32,219656.56362600965,0.9956983647653426,320.9546333565334,1.0178964004425184,1.0178964004425184,468.675328586869,1.4883950375393238,354.25794982910156,0.0001475634635426104,0.0001496750337537378,2.1115702111274004e-06,1.0143095733891991
1,False,20,64,215572.43815584306,0.9957783460676776,318.96635372412965,1.0104205080848816,1.0104205080848816,464.29779038440734,1.4659188506570509,179.7349498271942,0.00012445446918718517,0.00014689705858472735,2.244258939754218e-05,1.1803277097569513
1,False,50,16,262795.60805928096,0.9948535530717592,348.6607690527455,1.0978134942460958,1.0978134942460958,512.6359410529864,1.5958448316771952,1843.729633808136,0.0001253277441719547,0.0001790683891158551,5.3740644943900406e-05,1.4288008636792033
1,False,50,32,222722.33497796388,0.9956383263587898,322.81363146184,1.0245304773462072,1.0245304773462072,471.9346723625674,1.504869775546253,1132.9399392604828,9.280464291805401e-05,0.00015176404849626124,5.8959405578207225e-05,1.6353066368701838
1,False,50,64,217581.75594646967,0.9957389966757764,323.11892967804164,1.0330042269778124,1.0330042269778124,466.45659599417144,1.5012205831157983,591.3056926727295,5.658511508954689e-05,0.0001480948703829199,9.150975529337302e-05,2.617205428469259
2,True,10,16,451867.0793002915,0.991150879729643,501.2411496702851,1.6249691170103835,1.6249691170103835,672.2105914817852,1.949412601709329,793.8839671611786,0.0003692643949761987,0.0003079036541748792,-6.136074080131948e-05,0.8338297934051438
2,True,10,32,281182.71966325276,0.9944934698316612,377.67953647833593,1.2062214273306653,1.2062214273306653,530.2666495860858,1.6641493116949753,416.38588309288025,0.0002442051481921226,0.00019159929070156068,-5.26058574905619e-05,0.7845833395405101
2,True,10,64,244823.4271808756,0.9952055105331433,345.26166460759794,1.0876340084921323,1.0876340084921323,494.7963491992191,1.5474146738550585,226.38652110099792,0.00020328612299636006,0.0001667191827436909,-3.6566940252669156e-05,0.8201208242171852
2,True,20,16,313607.8702357696,0.9938584732356601,405.06801609344495,1.2639347674000332,1.2639347674000332,560.0070269521353,1.7351616259562608,1675.735238313675,0.00021599650790449232,0.0002136853290721774,-2.3111788323149085e-06,0.9892999250092652
2,True,20,32,219451.8975118814,0.995702372835729,325.64340564449566,1.0400826974677864,1.0400826974677864,468.4569323981463,1.5208070223381098,823.0803153514862,0.000165757883223705,0.0001495355973020196,-1.6222285921685398e-05,0.9021326430683723
2,True,20,64,217581.76704213856,0.9957389964584848,325.6335736658092,1.039876908586971,1.039876908586971,466.4566078877419,1.509948286802786,388.48210406303406,0.00013923474762123078,0.00014828948769718409,9.054740075953305e-06,1.0650321865098322
2,True,50,16,229610.34164275325,0.9955034353649733,337.43755421601475,1.0847459994640742,1.0847459994640742,479.1767332026392,1.5242906580597289,4231.227373838425,0.00014924599963705987,0.00015646289102733135,7.216891390271485e-06,1.0483556772564873
2,True,50,32,216926.84630459693,0.9957518220716784,331.3779080446715,1.0570748617678702,1.0570748617678702,465.75406203767767,1.471074210565674,1625.0474190711975,0.00010303780436515808,0.00014781500794924796,4.4777203584089875e-05,1.4345706302650132
2,True,50,64,200798.32789133975,0.9960676742453809,314.21506690686266,0.992108775333354,0.992108775333354,448.1052642977314,1.4144560996207118,782.5283672809601,7.796796853654087e-05,0.0001366431824862957,5.8675213949754834e-05,1.752555376920662
2,False,10,16,614730.0710418586,0.9879614590625235,591.041963678463,1.7982684498191583,1.7982684498191583,784.0472377617682,1.8193201095445206,572.6405427455902,0.0002715008449740708,0.00041887981933541596,0.00014737897436134517,1.5428306286686524
2,False,10,32,263973.3343450709,0.9948304891177205,351.9148732592999,1.1124118349687084,1.1124118349687084,513.78335351106,1.609944303378167,278.25981760025024,0.0001995100174099207,0.00017987267347052693,-1.963734393939376e-05,0.9015721406156456
2,False,10,64,224528.8104401046,0.9956029493212444,322.7415816507086,1.0234398670088671,1.0234398670088671,473.8447113138487,1.5182058470022364,140.7796859741211,0.00017135162488557398,0.00015292938041966408,-1.8422244465909898e-05,0.8924886502931502
2,False,20,16,287447.75070822885,0.9943707788551458,377.05230014448205,1.1777930274652653,1.1777930274652653,536.1415398084995,1.5562995600614176,1131.1966021060944,0.0001787117653293535,0.00019586652342695743,1.7154758097603917e-05,1.0959912072156461
2,False,20,32,222159.09549423226,0.9956493565359389,322.6896158235445,1.0239106103071616,1.0239106103071616,471.33756002914964,1.5105420740109514,545.1877284049988,0.00014260938041843474,0.0001513802562840283,8.770875865593553e-06,1.0615027976410714
2,False,20,64,207125.69331261946,0.9959437625461837,310.1884478460777,0.9870466240599236,0.9870466240599236,455.11063854036576,1.4580765251808128,273.0170497894287,0.00012001403229078278,0.0001411521079717204,2.1138075680937618e-05,1.1761300347756172
2,False,50,16,218627.86096508734,0.9957185103213831,324.2059157755975,1.0384224631737045,1.0384224631737045,467.57658299479385,1.5183126235132691,2811.3955986499786,0.00011964829172939062,0.0001489732094341889,2.932491770479828e-05,1.2450926568272505
2,False,50,32,218120.126688286,0.9957284535146066,331.72063146396977,1.0413137208465977,1.0413137208465977,467.0333250296878,1.4649173549267405,1349.757517337799,8.278708992293105e-05,0.0001486280671088025,6.584097718587145e-05,1.7953048868750523
2,False,50,64,199339.9451620532,0.9960962344232802,313.2518533207852,0.9965937494035108,0.9965937494035108,446.4750218792236,1.4413988753430618,684.6394095420837,5.1950068154837936e-05,0.0001357382716378197,8.378820348298177e-05,2.6128603187439485
3,True,10,16,493530.738334883,0.9903349611850322,515.9944427780526,1.5634116002558092,1.5634116002558092,702.517429203634,1.9486586256044776,399.1619613170624,0.0003138132451567799,0.0003362941206432879,2.2480875486508012e-05,1.0716377521773393
3,True,10,32,244475.60530964672,0.995212322088382,343.4086876329319,1.0903165438674614,1.0903165438674614,494.44474444536945,1.589876149416962,191.17575478553772,0.00022454233840107918,0.00016658681852277368,-5.7955519878305495e-05,0.7418949125986881
3,True,10,64,228717.50110433486,0.9955209202707535,330.03182533400644,1.0507458425159382,1.0507458425159382,478.244185646135,1.5313515689104742,97.32668495178223,0.0001752414827933535,0.00015573058044537902,-1.951090234797448e-05,0.8886627638789045
3,True,20,16,280393.82208569726,0.9945089191747636,385.03991138039163,1.2159279979017836,1.2159279979017836,529.5222583477462,1.6132311881714396,790.281608581543,0.00019131964654661715,0.00019106094259768724,-2.587039489299059e-07,0.998647792040182
3,True,20,32,272679.91148223163,0.9946599842242259,382.12866659855985,1.2130618655700218,1.2130618655700218,522.1876209584364,1.5311192115471743,381.63010931015015,0.00014852242020424455,0.00018580535834189504,3.728293813765049e-05,1.2510256571794336
3,True,20,64,225070.42585078068,0.9955923426182361,336.5577992421268,1.0600502503252318,1.0600502503252318,474.4158785820524,1.4979622291240933,192.96148777008057,0.0001094410108635202,0.00015320241800509393,4.376140714157373e-05,1.3998629654119967
3,True,50,16,405401.45094589755,0.9920608374419474,413.10207870645917,1.3141053409373822,1.3141053409373822,636.711434596472,1.8703863288150868,1976.764554977417,0.00015732311294414103,0.00027625291841104627,0.00011892980546690524,1.7559588876755339
3,True,50,32,190439.42262031336,0.9962705374385892,299.2170027139348,0.9533757504855621,0.9533757504855621,436.3936555683565,1.409155687063842,955.3838911056519,9.187021350953728e-05,0.0001297663984587416,3.7896184949204326e-05,1.4124969726479435
3,True,50,64,191459.47942811454,0.9962505611982558,301.5292998141521,0.95869089161905,0.95869089161905,437.56082940331225,1.3870368817906698,482.65722942352295,6.386100722011179e-05,0.00013043289072811604,6.657188350800425e-05,2.0424496325049932
3,False,10,16,305748.9371384928,0.9940123783271356,375.02917753386066,1.193509133109748,1.193509133109748,552.9456909484808,1.7711825175561486,380.77498984336853,0.0002753256121650338,0.00020834164752159268,-6.698396464344114e-05,0.7567100128581933
3,False,10,32,305954.28613365546,0.9940083568835766,372.7993165628075,1.1792586875191062,1.1792586875191062,553.1313461861075,1.7294348396467873,182.37235260009766,0.00021170754916965961,0.00020847874111495912,-3.228808054700494e-06,0.9847487344340613
3,False,10,64,248499.45723196422,0.99513352115058,346.12833598548883,1.1004637515902316,1.1004637515902316,498.49719882057934,1.5824330457674691,92.62734985351562,0.0001751562813296914,0.00016942944785114378,-5.726833478547633e-06,0.9673044355870505
3,False,20,16,281927.85220244835,0.9944788775593786,375.2926385239255,1.2007965460293872,1.2007965460293872,530.9687864671974,1.6988825093585629,759.0687913894653,0.00019028710084967315,0.00019210792379453778,1.8208229448646307e-06,1.0095688196243164
3,False,20,32,243665.156063934,0.9952281934876869,347.4864185455129,1.0932701766327904,1.0932701766327904,493.6245091807476,1.5447553482915,366.374959230423,0.0001538018841529265,0.000166034689755179,1.2232805602252483e-05,1.079536123173168
3,False,20,64,220527.05950162286,0.9956813174453429,322.9376170104013,1.0245070342564204,1.0245070342564204,469.6030871934541,1.51144923223694,188.00180864334106,0.00012613931903615594,0.00015023905143607408,2.409973239991814e-05,1.1910564650583717
3,False,50,16,298935.73500039167,0.9941458043895957,398.97390958718273,1.2473458417190975,1.2473458417190975,546.7501577506783,1.6769161951113967,1916.867840051651,0.0001317800342803821,0.00020369834965094924,7.191831537056714e-05,1.5457451560344109
3,False,50,32,230795.94642459086,0.995480217122733,331.0963474872514,1.0522167068783976,1.0522167068783976,480.4122671462406,1.5251748483757361,917.792466878891,8.95404300536029e-05,0.0001572653854964301,6.77249554428272e-05,1.756361739632968
3,False,50,64,222837.18933129494,0.9956360771133086,331.21623088823526,1.0570389149980188,1.0570389149980188,472.05634126796235,1.5033084731262463,468.6406445503235,5.8283269027015194e-05,0.00015181375783868134,9.353048881166615e-05,2.604757083346051
4,True,10,16,428328.0655582793,0.9916118550323165,486.0917384477145,1.5113705034770417,1.5113705034770417,654.4677727423095,1.9413017895722782,540.5785071849823,0.00036882454878650606,0.0002918965765275061,-7.692797225899994e-05,0.7914239371752619
4,True,10,32,302299.6462858467,0.9940799273719781,396.00227891655584,1.2548918695236067,1.2548918695236067,549.8178300908827,1.6906288485064198,278.5482783317566,0.0002458987000863999,0.0002059883699985221,-3.991033008787781e-05,0.8376960509597864
4,True,10,64,266604.7637682085,0.994778956628378,364.98752792386176,1.180283808258007,1.180283808258007,516.337838791821,1.605276920532816,133.64454293251038,0.00019813573453575373,0.00018131604883819818,-1.6819685697555542e-05,0.9151102867084261
4,True,20,16,278298.8368034116,0.9945499462324467,372.2942806649906,1.1617604646896293,1.1617604646896293,527.540365093906,1.6222201681484236,1085.2807421684265,0.00021365357679314911,0.00018963904585689306,-2.401453093625605e-05,0.8876006135881078
4,True,20,32,292212.50190028077,0.9942774685471187,380.8405616696449,1.1993575857254506,1.1993575857254506,540.5668338885404,1.7152574199091213,524.4710614681244,0.00019021285697817802,0.00019911504932679236,8.902192348614335e-06,1.0468012125470343
4,True,20,64,207524.22690019882,0.995935957880144,312.6077974562627,0.9941669808512138,0.9941669808512138,455.5482706587731,1.4742856563513014,274.3135015964508,0.00012387071910779923,0.00014137107064016163,1.75003515323624e-05,1.1412791631340464
4,True,50,16,247569.5623900165,0.9951517317077817,354.2314415975987,1.1586052623056031,1.1586052623056031,497.5636264740586,1.6202849396271737,2728.4340891838074,0.00015370565233752131,0.00016867696831468493,1.4971315977163613e-05,1.0974025076468117
4,True,50,32,205792.5269291045,0.9959698705549511,313.9867374535865,0.9980920189929413,0.9980920189929413,453.64361224325035,1.4572565297281241,1349.3000869750977,0.00010154869232792407,0.00014022801769897342,3.8679325371049345e-05,1.380894371796979
4,True,50,64,198022.20422111565,0.9961220403485306,310.4912432448837,0.9788370020463191,0.9788370020463191,444.9968586643232,1.413634986915603,685.5945086479187,7.35239518689923e-05,0.00013504689559340477,6.152294372441247e-05,1.8367741689679076
4,False,10,16,319114.9931687766,0.9937506247213287,398.8176759591919,1.2651936188595105,1.2651936188595105,564.9026404335323,1.7329401010856498,529.2623944282532,0.0002916375233326107,0.00021744608238805085,-7.419144094455987e-05,0.7456039260766009
4,False,10,32,357871.2100809453,0.9929916439493484,436.24776398820705,1.327738629980315,1.327738629980315,598.2233780795809,1.5904205682887422,259.41332387924194,0.00021349191956687719,0.00024385517463088036,3.036325506400317e-05,1.1422220340966664
4,False,10,64,274078.8905425542,0.9946325873756223,363.27039603742816,1.1568506430390189,1.1568506430390189,523.5254440259367,1.596989709086534,131.228125333786,0.000175139241036959,0.00018697000632528216,1.1830765288323164e-05,1.0675506255381486
4,False,20,16,277739.0118929469,0.9945609095404415,352.15139660422193,1.1110536952743715,1.1110536952743715,527.0094988640593,1.659902097357358,1055.256240606308,0.0001924139796756208,0.00018927728524431586,-3.1366944313049316e-06,0.9836981988699943
4,False,20,32,232515.6049915337,0.9954465402602664,328.40706258076773,1.0384286099806126,1.0384286099806126,482.1987194005535,1.5293181669220945,516.8005073070526,0.00015498373250011355,0.00015843729488551617,3.45356238540262e-06,1.0222833863250782
4,False,20,64,210168.7962927975,0.9958841680647526,307.8421160781468,0.9760031911798547,0.9760031911798547,458.44170435596004,1.471371458513158,260.85553002357483,0.0001275595132028684,0.00014315494627226144,1.559543306939304e-05,1.122260054760403
4,False,50,16,237731.17971491182,0.9953444012682476,344.49314688116067,1.0716459793500788,1.0716459793500788,487.57684493309546,1.4851840568683015,2638.884937763214,0.00011941816046601161,0.00016198691446334124,4.256875399732962e-05,1.3564680098170276
4,False,50,32,212653.23068437303,0.9958355142465348,324.1835176429123,1.0301436966028026,1.0301436966028026,461.14339492653806,1.4276392908483355,1296.9258291721344,7.26525904610753e-05,0.0001449029368814081,7.225034642033279e-05,1.9944634590702168
4,False,50,64,204065.0289648961,0.9960037009399302,314.32644001120195,0.9991427463054883,0.9991427463054883,451.7355741635765,1.4282076716491325,655.7707970142365,4.878098116023466e-05,0.00013898922770749778,9.020824654726312e-05,2.84925035129878
5,True,10,16,509895.4067386974,0.9900144843777505,529.3869832953598,1.63379674324424,1.63379674324424,714.0696091689503,2.0874899692664783,778.7626929283142,0.00038049716386012733,0.0003474353870842606,-3.306177677586675e-05,0.9131090060160858
5,True,10,32,477905.9000591883,0.9906409495595795,514.0796568131259,1.5443367654280542,1.5443367654280542,691.3073846410064,1.9219714942974822,379.9999649524689,0.00026116720982827246,0.00032564756111241877,6.448035128414631e-05,1.2468929821877128
5,True,10,64,378562.5235878965,0.9925864364665236,453.6326417910086,1.4157759693587493,1.4157759693587493,615.2743482284114,1.9544169734474508,193.2988362312317,0.000215065578231588,0.000258215528447181,4.314995021559298e-05,1.2006362457925648
5,True,20,16,364388.5397268722,0.9928640120936096,455.86933818411626,1.4979837901800903,1.4979837901800903,603.6460384421256,1.8731048026503987,1551.509750843048,0.00023154745576903224,0.0002483051794115454,1.6757723642513156e-05,1.0723727392592426
5,True,20,32,396317.4742286057,0.9922387331245205,463.9076233365105,1.444153533155628,1.444153533155628,629.5375081983643,1.9801179289374848,762.5503842830658,0.0001900145289255306,0.00027005255105905235,8.003802213352174e-05,1.4212205381667935
5,True,20,64,359369.70311082096,0.9929622982730354,444.01644941917993,1.4218166360554916,1.4218166360554916,599.4745224868368,1.9276471845626346,387.2430737018585,0.000165369245223701,0.00024506208137609065,7.969283615238965e-05,1.4819084470306811
5,True,50,16,456851.02212485916,0.9910532768913405,520.3512236930178,1.712732127469487,1.712732127469487,675.9075544220964,2.2758030504688667,3883.5014979839325,0.000197354587726295,0.0003112785052508116,0.00011392391752451658,1.577254974596862
5,True,50,32,518313.85898309306,0.9898496219661841,560.56015614332,1.789103734374207,1.789103734374207,719.9401773641287,2.3302922230190686,1911.111311674118,0.00011602111044339836,0.0003531815018504858,0.00023716039140708745,3.0441141314777163
5,True,50,64,533333.4145481442,0.9895554871205825,582.9330680995425,1.9365197196106287,1.9365197196106287,730.2967989441993,2.4264455473676088,965.2521591186523,8.05198578746058e-05,0.0003632735460996628,0.000282753688225057,4.511601928873142
5,False,10,16,446857.43020868563,0.9912489859855635,496.49669091332237,1.540251380392537,1.540251380392537,668.4739562680701,1.871738285530735,729.801059961319,0.000300898973364383,0.0003044905897695571,3.591616405174136e-06,1.01193628667129
5,False,10,32,299745.75976273976,0.9941299413031431,384.0260660743062,1.263651977462668,1.263651977462668,547.4904197908305,1.8503079145169667,355.96606492996216,0.00021506924531422555,0.00020424823742359877,-1.0821007890626788e-05,0.9496859354538729
5,False,10,64,272502.59462247393,0.9946634567016198,360.9494935307598,1.1500281300440525,1.1500281300440525,522.0178106372175,1.6222348397467317,180.0163447856903,0.0001734966499498114,0.00018572616681922227,1.2229516869410872e-05,1.0704884899676657
5,False,20,16,286510.9445143074,0.9943891247605232,380.9435888989636,1.2126959256176866,1.2126959256176866,535.267171153161,1.7153583568653221,1459.5220482349396,0.00019664887804538012,0.0001952335878740996,-1.4152901712805033e-06,0.9928029583217154
5,False,20,32,218200.59178000438,0.9957268777298088,321.3813465849794,1.0243896718207488,1.0243896718207488,467.1194620008937,1.51131108715804,720.4920434951782,0.0001508609129814431,0.0001486829569330439,-2.17795604839921e-06,0.9855631521422178
5,False,20,64,230579.73332807238,0.995484451322972,334.35204880525623,1.0750508237150036,1.0750508237150036,480.1871857183117,1.5336320967588524,364.10171031951904,0.00011737211025319993,0.00015736235945951194,3.9990249206312e-05,1.3407133868518117
5,False,50,16,253615.19319056263,0.9950333373468846,362.84736979833826,1.178416809018335,1.178416809018335,503.6022172216507,1.5977572054592861,3615.7776033878326,0.00012946274364367127,0.00017281234613619745,4.3349602492526174e-05,1.334842297270017
5,False,50,32,195609.60708955684,0.9961692873447361,308.60988672972564,0.9839438071574643,0.9839438071574643,442.2777488067389,1.422033543170526,1833.3439528942108,7.647657912457362e-05,0.00013328932982403785,5.681275069946423e-05,1.7428777718590323
5,False,50,64,199303.8620996363,0.9960969410544417,312.5132172119488,0.9963937661554225,0.9963937661554225,446.43461122502174,1.4412778168460756,952.4883694648743,4.750276275444776e-05,0.00013574508193414658,8.824231917969882e-05,2.857624989852544
